order_id,order_date,sales_qty,sales_amount,currency,user_id,r_id
19270,26-01-2018,27,17120,INR,36272,448820
19271,26-01-2018,1,662,INR,10724,429247
19272,26-01-2018,3,3056,INR,47027,519163
19273,26-01-2018,140,105671,INR,69620,513189
19274,26-01-2018,2,2769,INR,48335,371179
19275,26-01-2018,1,509,INR,87984,506155
19276,26-01-2018,2,3218,INR,29779,32452
19277,26-01-2018,1,523,INR,42644,455715
19278,26-01-2018,3,3005,INR,21959,568674
19279,26-01-2018,5,7699,INR,8045,138068
19280,26-01-2018,70,121463,INR,80060,120301
19281,26-01-2018,1,597,INR,45060,229672
19282,26-01-2018,1,0,INR,49782,463946
19283,26-01-2018,1,1241,INR,2996,464158
19284,26-01-2018,9,10407,INR,1788,123447
19285,26-01-2018,20,25611,INR,97322,171836
19286,26-01-2018,1,759,INR,52882,361728
19287,26-01-2018,14,7921,INR,92428,547567
19288,26-01-2018,1,3065,INR,3346,561515
19289,26-01-2018,1,870,INR,37271,388984
19290,26-01-2018,14,37931,INR,26254,393604
19291,26-01-2018,140,142250,INR,56494,130916
19292,26-01-2018,53,84352,INR,83503,129670
19293,26-01-2018,7,10361,INR,66332,207226
19294,26-01-2018,1,2630,INR,85333,140381
19295,26-01-2018,2,3356,INR,52667,443821
19296,26-01-2018,3,10736,INR,9826,221520
19297,26-01-2018,2,7620,INR,30111,196677
19298,26-01-2018,1,3056,INR,73832,282342
19299,26-01-2018,23,50343,INR,17020,245754
19300,26-01-2018,1,0,INR,38211,552132
19301,26-01-2018,4,5005,INR,13628,483269
19302,26-01-2018,7,9278,INR,98800,77473
19303,26-01-2018,1,394,INR,57455,79775
19304,26-01-2018,3,3569,INR,38561,194415
19305,26-01-2018,4,5917,INR,28764,526402
19306,26-01-2018,14,18315,INR,70176,578638
19307,26-01-2018,1,1486,INR,32316,529578
19308,26-01-2018,1,815,INR,18195,321028
19309,26-01-2018,1,1741,INR,87956,447181
19310,26-01-2018,3,7713,INR,39506,63773
19311,26-01-2018,1,273,INR,75673,
19312,29-01-2018,1,681,INR,60035,547286
19313,29-01-2018,1,806,INR,32308,566122
19314,29-01-2018,2,4634,INR,86256,50935
19315,29-01-2018,1,1065,INR,2686,533539
19316,29-01-2018,1,880,INR,22206,148968
19317,29-01-2018,5,7986,INR,62081,523067
19318,29-01-2018,1,3056,INR,11889,473305
19319,29-01-2018,1,653,INR,54356,57797
19320,29-01-2018,127,196810,INR,19981,97654
19321,29-01-2018,272,357329,INR,81795,549037
19322,29-01-2018,103,193532,INR,12100,416010
19323,29-01-2018,5,7986,INR,2633,37684
19324,29-01-2018,1,653,INR,87447,38773
19325,29-01-2018,128,198356,INR,60367,358437
19326,29-01-2018,53,65972,INR,14820,99730
19327,29-01-2018,29,8264,INR,1375,238764
19328,29-01-2018,1,199,INR,2247,183974
19329,29-01-2018,25,7648,INR,27639,213105
19330,29-01-2018,24,5718,INR,26419,464377
19331,29-01-2018,1,634,INR,85990,238769
19332,29-01-2018,2,0,INR,53271,14987
19333,29-01-2018,1,565,INR,48081,456942
19334,29-01-2018,2,1315,INR,54169,512774
19335,29-01-2018,1,593,INR,31258,309588
19336,29-01-2018,1,574,INR,4185,539894
19337,29-01-2018,40,14940,INR,52306,374322
19338,29-01-2018,4,1917,INR,30604,124006
19339,29-01-2018,1,167,INR,2332,520019
19340,29-01-2018,1,167,INR,72141,547858
19341,29-01-2018,1,208,INR,75455,333319
19342,29-01-2018,47,3884,INR,94655,437411
19343,29-01-2018,1,153,INR,66736,210119
19344,29-01-2018,3,352,INR,26193,128424
19345,29-01-2018,3,537,INR,30515,55531
19346,29-01-2018,33,6806,INR,43274,419752
19347,29-01-2018,2,264,INR,71706,289019
19348,29-01-2018,1,356,INR,44283,563464
19349,29-01-2018,15,3833,INR,95387,516310
19350,29-01-2018,13,5102,INR,62542,507271
19351,29-01-2018,1,315,INR,93126,544291
19352,29-01-2018,3,3806,INR,23158,364534
19353,29-01-2018,1,83,INR,70253,105392
19354,29-01-2018,7,2032,INR,99536,309432
19355,29-01-2018,1,190,INR,80152,372552
19356,29-01-2018,1,222,INR,45288,161066
19357,29-01-2018,1,176,INR,44853,34393
19358,29-01-2018,4,2023,INR,89826,522946
19359,29-01-2018,7,1884,INR,98024,522950
19360,29-01-2018,1,241,INR,63858,494249
19361,29-01-2018,1,46,INR,38269,300735
19362,29-01-2018,2,500,INR,82891,414549
19363,29-01-2018,1,278,INR,25958,468387
19364,29-01-2018,1,227,INR,71235,170734
19365,29-01-2018,2,500,INR,14553,572290
19366,29-01-2018,1,125,INR,66826,401281
19367,29-01-2018,2,333,INR,12674,343071
19368,29-01-2018,16,3130,INR,41829,304729
19369,29-01-2018,32,8116,INR,1712,15550
19370,29-01-2018,1,176,INR,60598,237609
19371,29-01-2018,1,88,INR,45221,309093
19372,29-01-2018,1,139,INR,66115,331573
19373,29-01-2018,7,759,INR,50023,16270
19374,29-01-2018,1,46,INR,4166,385507
19375,29-01-2018,2,648,INR,85829,211688
19376,29-01-2018,1,333,INR,86334,245438
19377,29-01-2018,1,42,INR,98269,92393
19378,29-01-2018,1,250,INR,18778,297338
19379,29-01-2018,1,162,INR,57,268334
19380,29-01-2018,1,167,INR,92153,42208
19381,29-01-2018,18,11639,INR,10246,45717
19382,29-01-2018,1,417,INR,56076,24208
19383,29-01-2018,1,417,INR,37227,545728
19384,29-01-2018,6,7000,INR,87669,392043
19385,29-01-2018,8,2509,INR,61914,426773
19386,29-01-2018,2,833,INR,47314,537110
19387,29-01-2018,1,505,INR,17566,202665
19388,29-01-2018,1,46,INR,25900,344782
19389,29-01-2018,13,2907,INR,17673,300747
19390,29-01-2018,1,74,INR,98927,464986
19391,29-01-2018,1,83,INR,44651,515186
19392,29-01-2018,122,29218,INR,41210,35273
19393,29-01-2018,1,403,INR,53574,169421
19394,29-01-2018,1,593,INR,18427,405571
19395,29-01-2018,100,93329,INR,35971,576532
19396,29-01-2018,82,119727,INR,59850,33610
19397,29-01-2018,160,180194,INR,48437,526044
19398,29-01-2018,35,38255,INR,61073,322736
19399,29-01-2018,1,537,INR,48097,492309
19400,29-01-2018,1,370,INR,22298,491606
19401,29-01-2018,8,14560,INR,88934,520014
19402,29-01-2018,1,194,INR,82425,527226
19403,29-01-2018,2,259,INR,84060,489725
19404,29-01-2018,3,435,INR,70732,413083
19405,29-01-2018,1,74,INR,34650,327849
19406,29-01-2018,15,727,INR,59938,452191
19407,29-01-2018,448,39194,INR,1427,352484
19408,29-01-2018,49,4231,INR,37791,571573
19409,29-01-2018,33,1574,INR,49784,125501
19410,29-01-2018,1,116,INR,72212,477313
19411,29-01-2018,60,5255,INR,44897,89476
19412,29-01-2018,20,3204,INR,455,84895
19413,29-01-2018,6,667,INR,90085,488797
19414,29-01-2018,80,10366,INR,57898,207020
19415,29-01-2018,80,6889,INR,69268,538404
19416,29-01-2018,1,148,INR,87125,382802
19417,29-01-2018,4,583,INR,6995,21633
19418,29-01-2018,1,352,INR,83744,518924
19419,29-01-2018,5,569,INR,69445,477413
19420,29-01-2018,13,1167,INR,26682,88842
19421,29-01-2018,1,208,INR,51061,2519
19422,29-01-2018,1,125,INR,51881,515289
19423,29-01-2018,1,69,INR,25614,354872
19424,29-01-2018,1,60,INR,52236,400142
19425,29-01-2018,1,134,INR,12851,98012
19426,29-01-2018,1,65,INR,59699,332873
19427,29-01-2018,1,83,INR,44454,28088
19428,29-01-2018,1,259,INR,54665,531659
19429,29-01-2018,1,88,INR,19356,532505
19430,29-01-2018,1,134,INR,10253,176121
19431,29-01-2018,1,241,INR,54997,81392
19432,29-01-2018,1,120,INR,44899,493886
19433,29-01-2018,1,185,INR,5036,493457
19434,29-01-2018,1,333,INR,28924,90187
19435,29-01-2018,1,222,INR,23695,75906
19436,29-01-2018,1,93,INR,56319,438608
19437,29-01-2018,1,157,INR,57497,577360
19438,29-01-2018,1,148,INR,79689,566000
19439,29-01-2018,1,190,INR,89304,451301
19440,29-01-2018,1,106,INR,63464,440850
19441,29-01-2018,1,194,INR,17784,554316
19442,29-01-2018,1,153,INR,36131,542762
19443,29-01-2018,1,97,INR,45937,130329
19444,29-01-2018,1,338,INR,40571,67722
19445,29-01-2018,2,1708,INR,17958,326209
19446,29-01-2018,1,125,INR,41991,506588
19447,29-01-2018,1,116,INR,9007,352389
19448,29-01-2018,1,407,INR,19326,288392
19449,29-01-2018,1,181,INR,98206,510846
19450,29-01-2018,1,106,INR,25529,349735
19451,29-01-2018,1,264,INR,42419,95278
19452,29-01-2018,1,273,INR,83275,431806
19453,29-01-2018,1,69,INR,72394,465550
19454,29-01-2018,1,65,INR,80202,483081
19455,29-01-2018,1,97,INR,43042,439281
19456,29-01-2018,1,162,INR,18476,326680
19457,29-01-2018,1,69,INR,40858,401614
19458,29-01-2018,1,65,INR,67964,518202
19459,29-01-2018,1,116,INR,14909,502695
19460,29-01-2018,2,310,INR,44229,555440
19461,29-01-2018,1,171,INR,69215,567960
19462,29-01-2018,1,125,INR,66284,562036
19463,29-01-2018,1,153,INR,32610,543796
19464,29-01-2018,1,93,INR,53216,425366
19465,29-01-2018,1,74,INR,25873,525520
19466,29-01-2018,1,241,INR,86569,566002
19467,29-01-2018,1,204,INR,55609,518306
19468,29-01-2018,1,194,INR,67410,544639
19469,29-01-2018,1,162,INR,88915,267857
19470,29-01-2018,1,259,INR,78013,382937
19471,29-01-2018,1,296,INR,92085,140383
19472,29-01-2018,1,259,INR,20626,575593
19473,29-01-2018,1,139,INR,42557,468045
19474,29-01-2018,2,579,INR,84814,461106
19475,29-01-2018,1,486,INR,5114,423256
19476,29-01-2018,1,106,INR,40647,447561
19477,29-01-2018,1,301,INR,84807,482562
19478,29-01-2018,1,255,INR,74225,426523
19479,29-01-2018,1,486,INR,91115,554473
19480,29-01-2018,1,319,INR,54106,487029
19481,29-01-2018,1,102,INR,43982,31311
19482,29-01-2018,1,102,INR,6776,194973
19483,29-01-2018,1,171,INR,24669,74512
19484,29-01-2018,1,93,INR,6007,540147
19485,29-01-2018,1,106,INR,20273,463775
19486,29-01-2018,1,46,INR,10959,461231
19487,29-01-2018,1,111,INR,35140,291672
19488,29-01-2018,1,134,INR,97404,347593
19489,29-01-2018,1,153,INR,2201,465409
19490,29-01-2018,5,1556,INR,63771,393552
19491,29-01-2018,1,97,INR,38102,348680
19492,29-01-2018,1,111,INR,31965,394406
19493,29-01-2018,1,97,INR,7784,487415
19494,29-01-2018,1,144,INR,16489,428408
19495,29-01-2018,1,287,INR,29586,405576
19496,29-01-2018,1,144,INR,79656,448130
19497,29-01-2018,1,343,INR,62338,134883
19498,29-01-2018,1,292,INR,47266,41024
19499,29-01-2018,1,685,INR,93030,298637
19500,29-01-2018,1,426,INR,96801,422312
19501,29-01-2018,1,130,INR,44838,471602
19502,29-01-2018,1,65,INR,68084,526652
19503,29-01-2018,1,42,INR,70821,554899
19504,29-01-2018,1,190,INR,20114,204564
19505,29-01-2018,1,259,INR,7830,22499
19506,29-01-2018,1,139,INR,6905,189430
19507,29-01-2018,1,255,INR,51915,516712
19508,29-01-2018,53,36144,INR,94191,572771
19509,29-01-2018,1,329,INR,41324,38805
19510,29-01-2018,7,8644,INR,89688,337224
19511,29-01-2018,1,611,INR,80495,380684
19512,29-01-2018,2,3880,INR,44678,15486
19513,29-01-2018,1,495,INR,79950,423909
19514,29-01-2018,1,921,INR,12224,475542
19515,29-01-2018,7,10227,INR,41427,252019
19516,29-01-2018,1,630,INR,79987,89767
19517,29-01-2018,7,11949,INR,70689,366343
19518,29-01-2018,1,0,INR,63749,458964
19519,29-01-2018,1,1241,INR,10421,178192
19520,29-01-2018,7,10801,INR,90912,395678
19521,29-01-2018,1,1116,INR,28975,464262
19522,29-01-2018,7,8537,INR,53585,456404
19523,29-01-2018,1440,1072000,INR,10182,241740
19524,29-01-2018,2,1995,INR,10845,170555
19525,29-01-2018,1,1264,INR,71182,573628
19526,29-01-2018,1,3065,INR,19445,511715
19527,29-01-2018,1,1028,INR,86885,130982
19528,29-01-2018,23,40148,INR,43441,439277
19529,29-01-2018,7,13796,INR,16398,442736
19530,29-01-2018,6,9954,INR,54152,508673
19531,29-01-2018,5,8139,INR,10565,529690
19532,29-01-2018,1,764,INR,18905,337062
19533,29-01-2018,1,833,INR,94782,381115
19534,29-01-2018,7,9278,INR,29152,514647
19535,29-01-2018,2,5194,INR,99692,395872
19536,30-01-2018,1,245,INR,19072,131615
19537,30-01-2018,193,135532,INR,5408,407737
19538,30-01-2018,103,150088,INR,42375,506142
19539,30-01-2018,778,970130,INR,29494,417294
19540,30-01-2018,1,3213,INR,93640,158641
19541,30-01-2018,778,970130,INR,411,524903
19542,30-01-2018,1,0,INR,85262,547225
19543,30-01-2018,7,1639,INR,94794,183996
19544,30-01-2018,24,6537,INR,97602,184002
19545,30-01-2018,3,690,INR,31050,495186
19546,30-01-2018,10,2662,INR,83395,493792
19547,30-01-2018,13,3500,INR,67830,234246
19548,30-01-2018,24,4435,INR,94050,184015
19549,30-01-2018,3,963,INR,47726,462398
19550,30-01-2018,6,2046,INR,37728,477464
19551,30-01-2018,2,505,INR,64684,185145
19552,30-01-2018,1,403,INR,29616,547955
19553,30-01-2018,21,11718,INR,41297,523743
19554,30-01-2018,4,2079,INR,9990,553166
19555,30-01-2018,21,6046,INR,51295,463234
19556,30-01-2018,13,7125,INR,51770,341835
19557,30-01-2018,8,4375,INR,54915,405910
19558,30-01-2018,8,3833,INR,81306,341837
19559,30-01-2018,1,0,INR,8914,553185
19560,30-01-2018,1,167,INR,74279,531277
19561,30-01-2018,11,1287,INR,82289,354497
19562,30-01-2018,200,6444,INR,30200,381416
19563,30-01-2018,43,2972,INR,22921,576429
19564,30-01-2018,1,79,INR,14441,34134
19565,30-01-2018,5,565,INR,7291,66602
19566,30-01-2018,4,491,INR,75901,122433
19567,30-01-2018,3,440,INR,8546,496928
19568,30-01-2018,5,940,INR,41941,1540
19569,30-01-2018,61,15338,INR,13220,531613
19570,30-01-2018,587,165861,INR,93080,87725
19571,30-01-2018,1,454,INR,27857,434314
19572,30-01-2018,1,708,INR,26048,369714
19573,30-01-2018,11,5690,INR,55517,307552
19574,30-01-2018,34,10736,INR,17884,473346
19575,30-01-2018,7,1704,INR,83792,567742
19576,30-01-2018,33,12472,INR,79640,311486
19577,30-01-2018,10,4764,INR,59869,298103
19578,30-01-2018,23,20991,INR,75082,512564
19579,30-01-2018,1,1977,INR,42095,181676
19580,30-01-2018,2,361,INR,46824,517244
19581,30-01-2018,14,3426,INR,7072,562297
19582,30-01-2018,24,7648,INR,30174,117879
19583,30-01-2018,1,97,INR,36619,427221
19584,30-01-2018,2,426,INR,2026,575636
19585,30-01-2018,12,3972,INR,23808,540176
19586,30-01-2018,2,380,INR,58822,300285
19587,30-01-2018,2,583,INR,74496,111408
19588,30-01-2018,23,5190,INR,8469,417355
19589,30-01-2018,1,449,INR,37390,433799
19590,30-01-2018,1,259,INR,79118,312410
19591,30-01-2018,15,5097,INR,33137,574883
19592,30-01-2018,2,3546,INR,45871,566862
19593,30-01-2018,37,31060,INR,52391,403979
19594,30-01-2018,12,3176,INR,58423,64633
19595,30-01-2018,8,1731,INR,14078,352608
19596,30-01-2018,1,83,INR,83058,577637
19597,30-01-2018,1,157,INR,17147,281897
19598,30-01-2018,36,10120,INR,31754,351565
19599,30-01-2018,2,486,INR,76933,329282
19600,30-01-2018,2,500,INR,98095,164195
19601,30-01-2018,1,93,INR,51708,446924
19602,30-01-2018,3,907,INR,73328,546740
19603,30-01-2018,3,667,INR,47057,525263
19604,30-01-2018,3,519,INR,36017,440646
19605,30-01-2018,1,42,INR,93387,26205
19606,30-01-2018,5,986,INR,37104,221798
19607,30-01-2018,1,93,INR,48785,550057
19608,30-01-2018,17,2634,INR,29608,468452
19609,30-01-2018,57,7949,INR,16414,27725
19610,30-01-2018,16,1574,INR,42124,472848
19611,30-01-2018,41,11616,INR,10917,427781
19612,30-01-2018,3,806,INR,52698,46106
19613,30-01-2018,2,500,INR,55254,463715
19614,30-01-2018,5,1019,INR,81949,386577
19615,30-01-2018,30,12301,INR,58743,559800
19616,30-01-2018,2,1120,INR,19144,500963
19617,30-01-2018,5,2500,INR,1002,511061
19618,30-01-2018,12,3778,INR,85328,541714
19619,30-01-2018,31,8097,INR,16781,310910
19620,30-01-2018,6,3620,INR,7383,402519
19621,30-01-2018,1,301,INR,29335,523197
19622,30-01-2018,2,648,INR,99952,24192
19623,30-01-2018,8,1366,INR,29540,462957
19624,30-01-2018,1,190,INR,49135,40315
19625,30-01-2018,1,83,INR,72750,332559
19626,30-01-2018,1,245,INR,86063,555763
19627,30-01-2018,1,139,INR,10673,64835
19628,30-01-2018,1,111,INR,19055,123572
19629,30-01-2018,2,361,INR,29645,478480
19630,30-01-2018,2,1898,INR,42258,562100
19631,30-01-2018,2,1736,INR,69839,518844
19632,30-01-2018,12,0,INR,61136,143144
19633,30-01-2018,68,69653,INR,8678,57784
19634,30-01-2018,1480,1228148,INR,64054,378311
19635,30-01-2018,97,140806,INR,89350,33615
19636,30-01-2018,25,27324,INR,13521,167637
19637,30-01-2018,1,236,INR,8138,425976
19638,30-01-2018,1,1435,INR,91234,492572
19639,30-01-2018,1,356,INR,69976,488292
19640,30-01-2018,1,523,INR,33113,328005
19641,30-01-2018,1,1634,INR,88022,575522
19642,30-01-2018,1,134,INR,62544,291012
19643,30-01-2018,10,1694,INR,64545,473153
19644,30-01-2018,1,685,INR,26243,507607
19645,30-01-2018,2,264,INR,77506,536471
19646,30-01-2018,3,148,INR,82607,331034
19647,30-01-2018,13,625,INR,4778,81046
19648,30-01-2018,299,16704,INR,36260,550737
19649,30-01-2018,14,1222,INR,9294,490223
19650,30-01-2018,65,5949,INR,84806,535384
19651,30-01-2018,40,2657,INR,3264,259878
19652,30-01-2018,1,65,INR,53728,503264
19653,30-01-2018,90,7889,INR,63809,501836
19654,30-01-2018,5,468,INR,15428,418512
19655,30-01-2018,1,194,INR,92497,348289
19656,30-01-2018,81,13468,INR,44179,411868
19657,30-01-2018,299,13690,INR,16810,269985
19658,30-01-2018,19,3616,INR,14651,120900
19659,30-01-2018,9,1056,INR,32534,10258
19660,30-01-2018,1,139,INR,33038,548295
19661,30-01-2018,1,306,INR,84709,551338
19662,30-01-2018,1,278,INR,11462,258104
19663,30-01-2018,1,144,INR,99649,553985
19664,30-01-2018,4,931,INR,46796,572251
19665,30-01-2018,1,130,INR,42094,451316
19666,30-01-2018,1,574,INR,57607,507577
19667,30-01-2018,1,102,INR,29622,531652
19668,30-01-2018,2,954,INR,80376,507576
19669,30-01-2018,1,134,INR,47803,561111
19670,30-01-2018,1,588,INR,45195,23759
19671,30-01-2018,1,120,INR,80571,24289
19672,30-01-2018,1,111,INR,14627,330456
19673,30-01-2018,1,731,INR,5675,419529
19674,30-01-2018,1,384,INR,74327,524832
19675,30-01-2018,1,93,INR,58635,65543
19676,30-01-2018,1,236,INR,67963,64698
19677,30-01-2018,3,1565,INR,79232,63126
19678,30-01-2018,2,1116,INR,40189,548104
19679,30-01-2018,1,204,INR,61426,372229
19680,30-01-2018,1,333,INR,34371,527942
19681,30-01-2018,2,889,INR,34578,183594
19682,30-01-2018,1,222,INR,2435,537142
19683,30-01-2018,13,5722,INR,10645,561035
19684,30-01-2018,1,171,INR,60848,559193
19685,30-01-2018,1,65,INR,73581,555059
19686,30-01-2018,1,111,INR,54555,536791
19687,30-01-2018,2,764,INR,17586,558319
19688,30-01-2018,1,102,INR,36187,97306
19689,30-01-2018,1,51,INR,97771,121672
19690,30-01-2018,1,171,INR,67052,6775
19691,30-01-2018,1,509,INR,12460,383768
19692,30-01-2018,1,134,INR,17438,9521
19693,30-01-2018,1,1259,INR,62253,135901
19694,30-01-2018,1,116,INR,41654,81616
19695,30-01-2018,1,259,INR,80937,319886
19696,30-01-2018,1,269,INR,27018,516389
19697,30-01-2018,1,296,INR,43347,515052
19698,30-01-2018,1,273,INR,17565,41700
19699,30-01-2018,2,1065,INR,36144,254140
19700,30-01-2018,1,120,INR,34765,222120
19701,30-01-2018,1,593,INR,23024,491063
19702,30-01-2018,1,644,INR,9777,12454
19703,30-01-2018,1,65,INR,84669,509358
19704,30-01-2018,7,1264,INR,134,535733
19705,30-01-2018,1,134,INR,66334,233951
19706,30-01-2018,1,28,INR,45455,361935
19707,30-01-2018,2,324,INR,76646,455877
19708,30-01-2018,1,167,INR,25033,431734
19709,30-01-2018,7,1431,INR,14888,491414
19710,30-01-2018,1,74,INR,6714,552923
19711,30-01-2018,1,56,INR,15805,433055
19712,30-01-2018,3,514,INR,55073,438053
19713,30-01-2018,1,125,INR,36147,519241
19714,30-01-2018,13,1935,INR,74604,498939
19715,30-01-2018,1,278,INR,39915,78701
19716,30-01-2018,13,1847,INR,54516,469380
19717,30-01-2018,1,74,INR,35550,451577
19718,30-01-2018,1,162,INR,36812,450126
19719,30-01-2018,1,199,INR,73252,562201
19720,30-01-2018,11,1889,INR,97662,66721
19721,30-01-2018,1,213,INR,80439,288932
19722,30-01-2018,1,56,INR,86182,446298
19723,30-01-2018,7,1347,INR,82360,206289
19724,30-01-2018,1,130,INR,70816,456141
19725,30-01-2018,43,11273,INR,20736,124253
19726,30-01-2018,1,167,INR,15192,438430
19727,30-01-2018,13,3343,INR,59992,540771
19728,30-01-2018,1,218,INR,92895,476265
19729,30-01-2018,4,1083,INR,39768,342500
19730,30-01-2018,7,9829,INR,76049,482322
19731,30-01-2018,1,208,INR,75382,351674
19732,30-01-2018,14,9769,INR,85891,542836
19733,30-01-2018,1,259,INR,79112,550219
19734,30-01-2018,1,102,INR,43904,560171
19735,30-01-2018,1,83,INR,91180,31986
19736,30-01-2018,2,1194,INR,82678,19637
19737,30-01-2018,1,157,INR,63859,481279
19738,30-01-2018,1,106,INR,42371,547263
19739,30-01-2018,24,16278,INR,90495,88848
19740,30-01-2018,1,259,INR,21578,120303
19741,30-01-2018,1,199,INR,82730,254722
19742,30-01-2018,1,259,INR,53158,34268
19743,30-01-2018,4,1796,INR,36248,475719
19744,30-01-2018,1,236,INR,79995,533337
19745,30-01-2018,1,139,INR,87026,471039
19746,30-01-2018,16,2449,INR,47830,442710
19747,30-01-2018,1,194,INR,86695,563152
19748,30-01-2018,1,46,INR,22956,563155
19749,30-01-2018,6,968,INR,77609,484228
19750,30-01-2018,1,157,INR,70699,525401
19751,30-01-2018,10,1685,INR,19779,533016
19752,30-01-2018,1,65,INR,56012,547656
19753,30-01-2018,1,134,INR,37177,566593
19754,30-01-2018,1,56,INR,27036,538707
19755,30-01-2018,3,551,INR,91996,194102
19756,30-01-2018,1,287,INR,91652,101350
19757,30-01-2018,1,315,INR,73080,537438
19758,30-01-2018,1,338,INR,3355,471673
19759,30-01-2018,1,144,INR,232,253781
19760,30-01-2018,2,1880,INR,24138,407696
19761,30-01-2018,1,431,INR,28669,522566
